Time,fuelConsumption,HFO,shaftSpeed,speedWater,heading,rudderAngle,TWS,TWD,temp,meanDraft
2017-07-07 21:00:00,0.0,0.0,83.81385787595673,15.85511204466061,81.78882273734736,358.0236897619058,10.780116839589434,257.9934825337665,22.84404934159852,2.843815288922169
2017-07-07 22:00:00,0.0,0.0,83.81306325359706,15.6538615534452,80.00648758944216,357.9602312108121,9.568186058100968,256.30338098862944,22.939285877514067,2.845245730748785
2017-07-07 23:00:00,0.0,0.0,83.81481789273398,15.844849052697509,78.04869840307205,357.6637533502076,10.306933085582925,269.46305482548587,22.940533241126676,2.842996493522471
2017-07-08 00:00:00,0.0,0.0,83.7838445703332,16.05043497956485,79.43219876262532,357.8323804364109,13.481801459894474,242.1475770671451,23.50530940766401,2.843206110262585
2017-07-08 01:00:00,0.0,0.0,83.80033256755024,15.95126191805523,79.5901898972499,357.99306390889166,13.786404889178138,244.22776600626088,23.862994618861197,2.842875436884527
2017-07-08 02:00:00,0.0,0.0,83.79202770841228,15.99630867980265,79.9995401971585,358.5149989307724,14.419529167881866,248.65461886398936,24.205121391113263,2.8444246312029624
2017-07-08 03:00:00,0.0,0.0,83.7961998389266,15.9453266887588,79.71999044779119,358.279643568664,15.23053225759087,255.017490066777,24.579321093139697,2.8460630733343835
2017-07-08 04:00:00,0.0,0.0,83.80973858713884,15.937374068999176,78.02163315849273,358.3339115342602,15.682451590024392,267.40232119858393,24.782531021075613,2.845264982045075
2017-07-08 05:00:00,0.0,0.0,83.8092197118405,15.83485053244689,78.96302191173933,359.01299163905685,18.138678640826665,273.8339790793895,24.92600918899529,2.845944431785523
2017-07-08 06:00:00,0.0,0.0,83.82687111737509,15.814861222061833,78.2067505947851,358.6527259614946,14.665150414034889,277.9688505913222,25.00513386041553,2.845411648225767
2017-07-08 07:00:00,0.0,0.0,83.5956726793528,15.787003946189357,79.9413575583858,358.61041400887353,14.078391424948624,273.957715765554,25.0494377292074,2.846660699375769
2017-07-08 08:00:00,0.0,0.0,81.8042612988619,15.5821068378997,78.22132151329117,359.0021106440704,14.18795422950791,270.3660593610576,24.95997126222284,2.836960652456893
2017-07-08 09:00:00,0.0,0.0,81.78616662232467,15.46909359965466,77.99451633929517,358.98238179679885,14.850253086814128,266.65859474883297,24.795203318104427,2.835024588228927
2017-07-08 10:00:00,0.0,0.0,81.80234510701742,15.285057327959818,76.98186418300536,359.14533106037146,14.81676347795642,264.57249744040183,24.985285521240257,2.834793198126125
2017-07-08 11:00:00,0.0,0.0,83.2729446411529,15.412896596321866,77.36037295727087,359.08680505071726,14.727134705011562,267.14221398625085,25.051276077105054,2.8349287814023896
2017-07-08 12:00:00,0.0,0.0,83.75614756778226,15.510621654567608,78.83631243614205,359.0821446207851,13.022423492920309,293.5876166963141,25.017264542303167,2.836386514318196
2017-07-08 13:00:00,0.0,0.0,83.75671783011873,15.484540393108215,77.6235076256411,359.1860319790736,12.563405910984187,294.61441703832054,25.035808031311035,2.836736229768971
2017-07-08 14:00:00,0.0,0.0,85.43477849640561,15.666401330400747,75.14430221312304,358.8250229921856,11.936061876842563,296.7019464490173,24.84929816856169,2.8364599105445496
2017-07-08 15:00:00,0.0,0.0,86.00826725262544,15.87854249417331,80.02914441401016,358.4919466165214,11.364866481296762,298.6461762884894,24.47776129111088,2.83943140328174
2017-07-08 16:00:00,0.0,0.0,86.01105793235857,16.077659296741118,79.38277250520828,358.3575801572576,10.75570704673004,288.7840284681208,24.275775233608783,2.841298584586269
2017-07-08 17:00:00,0.0,0.0,85.99989944270229,16.026423785712343,79.01465780153596,358.172108708202,8.509443091774534,277.7170494393717,24.23036794800981,2.8391090820857876
2017-07-08 18:00:00,0.0,0.0,86.00858001836266,15.982799719153832,79.00843627259688,358.08891666783325,2.7108571096475136,288.1255111946121,24.350047669576043,2.8386546643184416
2017-07-08 19:00:00,0.0,0.0,86.01054401581837,15.687936847151876,79.44675218896066,357.7135700293725,1.52342423414872,179.87940310977592,24.414410264383942,2.8361360773356874
2017-07-08 20:00:00,0.0,0.0,86.008932718319,15.614491926655669,82.30538319409425,357.582879569312,4.122810509745847,127.98206444216233,24.54175936991373,2.827946560550621
2017-07-08 21:00:00,0.0,0.0,85.99595248010506,15.630524901022929,84.01014051476758,357.64325973264954,6.6092629613734655,106.36149238430022,24.72076711822513,2.827504436851896
2017-07-08 22:00:00,0.0,0.0,86.00038269067376,15.660815616578407,86.52025673902367,357.44405611905336,9.679089244160116,98.18742291051608,24.526477551859443,2.826702345497419
2017-07-08 23:00:00,0.0,0.0,86.01149029581087,15.798355309358632,88.94684919143931,357.3128841483426,11.793819429387105,97.11587257533888,24.281888489607923,2.8262675495631395
2017-07-09 00:00:00,0.0,0.0,86.00278800124563,15.83046952169878,90.90170645235004,357.62065237835856,10.764010886587911,119.15181745821684,24.30882875314268,2.827960077174152
2017-07-09 01:00:00,0.0,0.0,86.01309751073067,15.796167151646223,90.43512459127156,356.9702585265913,11.279833224002031,123.5282958245395,24.612719633469453,2.8257535725596754
2017-07-09 02:00:00,0.0,0.0,86.00556286671228,15.941643632337252,90.1401229017608,357.1774842470993,11.554084902183185,128.53860861180362,24.799607340948057,2.8276461586219415
2017-07-09 03:00:00,0.0,0.0,86.013182490312,15.835256474650892,90.61117225580053,357.0624128916247,11.556190231912613,133.7826685349753,24.864647118705307,2.82751260816996
2017-07-09 04:00:00,0.0,0.0,85.9871909360792,15.79005981807521,110.7060296392664,357.4504699171327,10.983107037698376,139.187337477492,25.05351290284966,2.8273095819207956
2017-07-09 05:00:00,0.0,0.0,85.98090945131972,15.751217180178893,114.80041343159488,357.8144191704497,10.295010350473046,146.20096550481207,25.12754759540553,2.828313215959854
2017-07-09 06:00:00,0.0,0.0,86.00000076810946,15.844895093219629,113.4077531574072,357.4762117019257,10.149460865922892,166.37458561422022,25.11105588833226,2.82748565314015
2017-07-09 07:00:00,0.0,0.0,85.98451035210438,15.822444446052344,114.40414234951648,357.5059679427083,9.743652751958251,174.72899858328174,25.159500019527627,2.821916448804246
2017-07-09 08:00:00,0.0,0.0,85.99522931603437,16.115308621172733,114.3658603548639,357.8637063574117,8.641847932152707,183.9680985833593,25.29378983683972,2.815973432247944
2017-07-09 09:00:00,0.0,0.0,85.9928572560897,15.819770307323026,116.19793117330572,358.33801165385506,6.066899877797003,196.2317272582245,25.13077055076093,2.818038188368129
2017-07-09 10:00:00,0.0,0.0,85.98324449548798,15.848537303934071,116.11265166930608,357.9764101372395,4.071591273439931,218.6805086087806,25.026409176106768,2.8162892941987896
2017-07-09 11:00:00,0.0,0.0,85.99438461146664,16.076205231810523,119.59662695603936,358.0950915863265,3.2944793038579765,263.1449660237381,25.464120257364925,2.8185507638932665
2017-07-09 12:00:00,0.0,0.0,85.98533255348073,16.161212033065933,123.11968688976748,357.9405048952562,7.595350769046654,280.60548299120984,25.844210279376284,2.819935952942496
2017-07-09 13:00:00,0.0,0.0,86.00756353527717,16.183629586732756,123.83696587138454,357.76640129359606,9.24631126371182,287.33966056781674,26.091410739624507,2.816221013724083
2017-07-09 14:00:00,0.0,0.0,85.99812076295635,16.0044806290286,125.61474861290505,357.3925935246871,9.965986505299638,288.7324350412082,26.17777583235636,2.8174101264948064
2017-07-09 15:00:00,0.0,0.0,86.00871584400755,16.160745767220927,123.2057754370716,357.9632478710489,10.25043761797588,293.7188434644652,26.36195950248964,2.868531813187151
2017-07-09 16:00:00,0.0,0.0,85.99956060569644,16.226070472516916,120.89916273391415,358.01761338279715,10.614492126443404,295.5959144064959,26.319827435657885,2.8694264212047296
2017-07-09 17:00:00,0.0,0.0,86.01005602811244,16.099012841117016,122.2042894693778,358.2264271724907,10.635463867401455,295.25259858041494,26.13047222747809,2.870602223172567
2017-07-09 18:00:00,0.0,0.0,82.43831206114307,15.550655434463016,121.31845608971464,358.6770086741656,7.583375136540766,303.6440332185707,25.833893993530356,2.870553223264954
2017-07-09 19:00:00,0.0,0.0,55.81650821305394,11.994418951062675,110.53015488815916,359.74026604030973,7.656890082499895,305.7858720294353,25.858568052644955,2.863497711731098
2017-07-09 20:00:00,0.0,0.0,-0.1041010458725616,-0.0051256362102964,343.5736194872017,359.51307514479845,7.673531921160072,306.1960752794469,25.900669848011148,2.847226621568604
2017-07-09 21:00:00,0.0,0.0,0.0,0.0447566489309298,21.250838863907514,359.52179651221394,7.673531921160072,306.1960752794469,25.900669848011148,2.833044524171506
2017-07-09 22:00:00,0.0,0.0,0.0,0.0514768169243236,33.273497605152365,359.519314380965,7.673531921160072,306.1960752794469,25.900669848011148,2.8439425499264726
2017-07-09 23:00:00,0.0,0.0,0.0,0.0885202500426659,33.84298865186512,359.5124777078801,7.673531921160072,306.1960752794469,25.900669848011148,2.8315744960298606
2017-07-10 00:00:00,0.0,0.0,0.0,0.0708458632737016,31.466562688455596,359.4773983418862,6.35961289862996,311.7026372567434,26.03533875269005,2.817997512864184
2017-07-10 01:00:00,0.0,0.0,0.0,0.1221820540574862,27.54344084873559,359.5087371433185,6.35961289862996,311.7026372567434,26.03533875269005,2.8058112099061665
2017-07-10 02:00:00,0.0,0.0,0.0,0.3400396028003714,15.364995642888754,359.4808626986074,6.35961289862996,311.7026372567434,26.03533875269005,2.812466724283221
2017-07-10 03:00:00,0.0,0.0,0.0,0.1961967209579953,313.8374292467446,359.5131409240978,6.35961289862996,311.7026372567434,26.03533875269005,2.812013861517265
2017-07-10 04:00:00,0.0,0.0,0.0,0.0866598945088238,288.56786722175514,359.44852743436434,6.35961289862996,311.7026372567434,26.03533875269005,2.788652353297579
2017-07-10 05:00:00,0.0,0.0,0.0,0.0075770128991004,273.334563337341,359.20289306443914,6.35961289862996,311.7026372567434,26.03533875269005,2.8311729158408765
2017-07-10 06:00:00,0.0,0.0,0.0,-0.0411916817547538,271.8741858565926,359.2017487118647,6.589263524898243,297.1591389159381,26.03533875269005,2.8405877509592625
2017-07-10 07:00:00,0.0,0.0,0.0273407680165604,-0.0918856387768787,283.12463865681326,359.2005226609291,6.589263524898243,297.1591389159381,26.03533875269005,2.839028889780825
2017-07-10 08:00:00,0.0,0.0,44.37280259694979,6.197008316742503,255.2333129773085,351.4965041995194,6.589263524898243,297.1591389159381,26.03533875269005,2.840455108659081
2017-07-10 09:00:00,0.0,0.0,82.46938514085826,15.316737111055716,97.5440993816757,358.4000231220575,6.726167563360585,301.2453604063084,26.09145458335496,2.843278609245485
2017-07-10 10:00:00,0.0,0.0,82.6260748558602,15.774971538248742,97.05766732097084,358.1753909833739,6.386030583440374,304.33902314955407,26.202814499938995,2.872288248692229
2017-07-10 11:00:00,0.0,0.0,81.7509137146658,15.527580230689892,97.79099149238408,358.3777567050905,5.707513485286026,307.83254486985106,26.308206303199768,2.870541763097581
2017-07-10 12:00:00,0.0,0.0,81.75096301590882,15.373523570943366,97.00734793581807,358.4570455815573,5.588675667202341,296.63615069742866,26.400003051757835,2.8702382304081686
2017-07-10 13:00:00,0.0,0.0,81.75837019910247,15.260545543587623,101.2106975404014,358.82624799801386,4.031317737573765,286.5002734958173,26.393335978190123,2.870772498239281
2017-07-10 14:00:00,0.0,0.0,82.55246593599237,15.327912063583849,100.5933005098988,358.9202373091261,2.950908776105802,267.19787189888166,26.359488579101537,2.872025792493954
2017-07-10 15:00:00,0.0,0.0,83.74708668205673,15.63696163805325,98.599378995385,359.2145806283144,2.5775154134440688,237.6731869556837,26.28635178212488,2.87577172363661
2017-07-10 16:00:00,0.0,0.0,83.74471254025428,15.543560568180384,97.04133281376826,358.7534513720769,2.1250350377571543,228.30809773914672,26.20802250157675,2.8755311707077773
2017-07-10 17:00:00,0.0,0.0,83.74955501963507,15.584658114333433,98.46433505095492,358.54939085175903,1.4058889407516033,222.97514576595648,26.1236354712471,2.8769349908974045
2017-07-10 18:00:00,0.0,0.0,83.73817979752343,15.49510509635765,99.42568970120097,358.60741551722134,1.8687836845633488,313.06490278541526,25.99604988769533,2.878143698190371
2017-07-10 19:00:00,0.0,0.0,84.13700133872605,15.533836293004615,98.98816938298344,358.714826778317,2.351312925216594,327.2197316280966,25.88645609163416,2.879634178631146
2017-07-10 20:00:00,0.0,0.0,84.75811429834262,15.609054288926306,99.01991402169548,358.5644386750058,2.860998770673738,339.4158015850767,25.801228515203206,2.8778209021993315
2017-07-10 21:00:00,0.0,0.0,84.76692432429587,15.503805916944676,98.9700773409049,358.65011584249106,3.587521067273153,347.4306546583964,25.906341365994194,2.87764843723379
2017-07-10 22:00:00,0.0,0.0,84.7449206029871,15.576575092951908,97.12619184705837,358.6841601616512,4.357975297446963,350.301907657996,25.950006103515648,2.8796563446838666
2017-07-10 23:00:00,0.0,0.0,84.7454647795467,15.590838432837517,98.54191067549934,358.4706360059104,5.187964977666689,349.845780557,25.950006103515648,2.879506598838785
2017-07-11 00:00:00,0.0,0.0,84.74664948407764,15.479891717020593,99.00777105609085,358.486258006238,3.77713785057228,344.20997980057524,26.350000000000023,2.879606491312592
2017-07-11 01:00:00,0.0,0.0,84.77170582283384,15.4305859645419,97.9744136302813,358.68891928177834,4.244386913585138,342.6311193497344,26.33841284837513,2.8803789031574314
2017-07-11 02:00:00,0.0,0.0,84.73374719534758,15.392200091941191,98.59207996517964,358.7851543814248,4.806282780434984,341.8480163387683,26.29510652876849,2.880808757977544
2017-07-11 03:00:00,0.0,0.0,84.7604666750634,15.371710473670898,99.01134677600794,358.8729042942216,5.544161663259216,343.221529152172,26.244373273359717,2.880724090802848
2017-07-11 04:00:00,0.0,0.0,84.76378970424183,15.265874353865568,99.05038247909616,358.70168903341727,6.424689760266725,345.3668061390727,26.17568044116217,2.881893762681892
2017-07-11 05:00:00,0.0,0.0,84.77524191735937,15.3349513797322,99.0376942268284,358.3712035671508,7.332826566930204,350.03220900561564,26.02983904039519,2.882434075961821
2017-07-11 06:00:00,0.0,0.0,86.05729965581695,15.50488077085016,100.45517249218724,358.2281063095263,7.866128616911499,347.0998184352766,25.865599367075333,2.88181693505899
2017-07-11 07:00:00,0.0,0.0,86.6309542261555,15.785998027755667,100.7824833812952,357.675888161339,8.011305255245366,349.74815173656685,25.66862456374872,2.8826765503146814
2017-07-11 08:00:00,0.0,0.0,86.62737544773928,16.159682796093936,99.91268087444638,358.1882832116532,8.092727711265406,354.2862044183541,25.5427689259368,2.873672055865802
2017-07-11 09:00:00,0.0,0.0,86.64680497187005,15.795926467881108,99.20743345535348,359.27310906965016,9.346955994221885,355.5542394726342,25.40797662825554,2.875662422186977
2017-07-11 10:00:00,0.0,0.0,86.64796960049661,15.7075156596048,98.90376569292675,359.9588138025801,12.092303476889024,353.1037776008544,25.24383352050785,2.87758838031276
2017-07-11 11:00:00,0.0,0.0,85.09935395911498,15.576082284806745,97.71589908336044,1.643362449284996,12.492665933589905,348.6279387995742,25.176514871364876,2.880150237363661
2017-07-11 12:00:00,0.0,0.0,85.85467339469795,15.8675535245718,98.65943349430052,359.5399674732297,11.169363813028696,328.69836083731855,25.143337662048395,2.876843051607933
2017-07-11 13:00:00,41.42507771121765,1.0,85.90314343399993,15.807160304085192,99.14800323553968,358.0716066502671,5.573874961014412,285.5398311048406,25.16196862284346,11.623997543533518
2017-07-11 14:00:00,41.20198504889734,1.0,85.88767057277077,15.753783140444565,86.77854354707712,359.0806067120253,7.27920515056462,271.8551198898904,25.328048269226088,11.621319475669273
2017-07-11 15:00:00,41.17373429044842,1.0,85.90820241184483,15.85265507469131,86.32988925805527,358.6287991444956,9.389549556331742,279.18305993183253,25.93216699892525,11.623693851433977
2017-07-11 16:00:00,41.049702793532624,1.0,85.90909116292003,16.06727130629222,87.0815654011248,358.5573351963355,8.170527672422383,267.638437153267,29.833849019938555,11.626612683752214
2017-07-11 17:00:00,41.362789496419865,1.0,85.89063059844577,15.9170594368197,85.92237646822825,359.203618319416,7.215568815695752,253.23119359526504,30.717467801615555,11.621324255777484
2017-07-11 18:00:00,41.66470415117638,1.0,85.89460400751005,15.313250194891722,85.3157712187108,0.2987387163976205,7.288083527971214,359.1772271764138,24.67443799828561,11.613614830909292
2017-07-11 19:00:00,42.20518599530382,1.0,85.90349915312228,15.317740465678074,84.77113676240496,358.370030463321,6.073901058197698,350.39589599535725,24.69799737065944,11.60969324401987
2017-07-11 20:00:00,41.912291262251145,1.0,85.89823084470213,15.422021531382068,84.81978919971567,358.4766473096513,6.131379142820561,338.7964800045713,24.821882513529545,11.610010926804183
2017-07-11 21:00:00,41.19632638249086,1.0,85.87574017557093,15.760382228431332,79.84452641629112,358.9796833925317,9.01819231708468,333.1852312264352,25.151567308532776,11.61627186215383
2017-07-11 22:00:00,41.331353337589306,1.0,85.81925151294189,15.78143564653196,74.68249894696298,0.8924688303947145,14.185196283672171,325.40970855809314,25.122512098043103,11.611751042712356
2017-07-11 23:00:00,41.28013092564667,1.0,85.83474120118845,15.906693986835368,78.91427999600705,0.1838792539184758,18.761701027963216,319.3885644120218,24.9773338420207,11.613861907032748
2017-07-12 00:00:00,41.20444198875664,1.0,85.85359164679788,15.77007011197731,77.8992743457439,0.4165469591681811,20.373865281777217,309.1709471498881,24.97261515004476,11.615370787280296
2017-07-12 01:00:00,41.1490397619769,1.0,85.85609596104136,15.5843407021782,77.94972879777336,0.2855262930495844,19.228717703452062,306.2341304605684,25.116287812143295,11.613503832807469
2017-07-12 02:00:00,41.03552543221562,1.0,85.88418506791865,15.67711663945805,78.02606065921363,358.8672692592993,18.23315300122067,303.9750108865289,25.43663860424806,11.613743777840762
2017-07-12 03:00:00,41.16762942073216,1.0,85.82967302491735,15.698607381389133,77.84109356820613,359.93642251730296,17.840475017629092,302.9906865247064,25.874025891021404,11.609830490806726
2017-07-12 04:00:00,41.04454455993751,1.0,85.79863112483274,15.72581414979056,78.25697835108681,0.1963962910627475,16.859996980287224,301.45099106427574,26.33941634370933,11.604957274501189
2017-07-12 05:00:00,41.16658237880572,1.0,85.84894974318308,15.57662711776296,79.12019395809618,358.43830355408795,15.538585717348862,299.7036762354742,26.779907611084013,11.608206002694203
2017-07-12 06:00:00,41.36061614586316,1.0,85.84872553167388,15.737673399460158,79.66059249172577,358.95008472373047,11.298393234439448,292.9621835886283,27.192485986795475,11.613468589928345
2017-07-12 07:00:00,41.112396307466994,1.0,85.84018767339774,15.701492846588408,80.06038888595654,358.6915137738548,11.5239652755181,290.8635878487255,27.54587068490605,11.615275310336216
2017-07-12 08:00:00,41.211608292020536,1.0,85.87356368793127,15.84929493526386,80.93982613093354,358.67592577134434,11.422977911371378,286.5313116382504,27.775131976852776,11.620398647937138
2017-07-12 09:00:00,41.316989455636325,1.0,85.89093970307765,15.986612590291877,80.09970010211725,359.26473415980234,10.862018041752826,281.8409559595275,27.933648781660963,11.627975500086825
2017-07-12 10:00:00,39.96996481805002,1.0,84.78326430244151,16.170261384419632,78.96949672043306,359.73570420952854,9.939137581557343,276.4209467839463,28.048569196709536,11.629935270225275
2017-07-12 11:00:00,38.45377257558833,1.0,83.66272588989601,15.975714823550415,77.42245902582825,359.77296220219205,8.478748157964555,275.85084422220257,28.118960223413357,11.620860593685094
2017-07-12 12:00:00,38.17173513143398,1.0,83.64884627942705,15.562819848625766,77.11505678055975,359.5045333242816,13.120612225641144,266.659990702473,28.307172059936534,11.585314088455343
2017-07-12 13:00:00,37.8310002811075,1.0,83.65346188754636,15.266053360432675,78.31573545991814,358.5477559055655,13.568677210458578,266.18664378497203,28.589879525547985,11.543124741972836
2017-07-12 14:00:00,38.00164464213539,1.0,83.67429711698722,15.385651614613668,80.5615299219741,357.488446532827,12.52794879579592,263.68166881405324,28.65994241382401,11.54437982765035
2017-07-12 15:00:00,38.0265484990056,1.0,83.67258164342576,15.549528682073626,82.04287283646451,358.06990935875905,11.850269507493886,261.3333962643071,28.679791547865136,11.57868423167519
2017-07-12 16:00:00,39.77712161502168,1.0,84.90437231331516,15.64578209467116,79.20039181632852,358.3561330788131,12.05820111745098,255.9601586197581,28.58920613621132,11.582236982265222
2017-07-12 17:00:00,41.05522873553114,1.0,85.89843536905741,15.931429858229576,77.11997413685091,358.8565030854476,13.997360434131991,252.082118605502,28.52191548376129,11.58670646241714
2017-07-12 18:00:00,38.44171426354371,1.0,84.17901867468332,15.537437213276506,80.0378068873429,358.7011536431084,14.820819194693753,265.5460356793721,28.513747327067108,11.57680682832742
2017-07-12 19:00:00,40.8212820592352,1.0,85.69791303799792,15.876920113580208,79.69548184026439,358.97718985196803,16.324624099870864,264.8937463540752,28.459608689575248,11.5840005521496
2017-07-12 20:00:00,41.83339242434754,1.0,86.33389662475928,15.954431823119776,79.53400273138976,357.86793051380045,17.419362733240586,258.05420339580786,28.49719984824628,11.58580892241563
2017-07-12 21:00:00,43.3981020780982,1.0,87.38421473683522,16.146721877322268,77.23127831378079,358.1227410627695,18.798341275079103,248.7560727261473,28.48345462279224,11.59000608444262
2017-07-12 22:00:00,44.02010363905486,1.0,87.37132931191638,15.760502685841766,77.57083300095645,357.97840642192546,16.786287115118903,232.53237209806977,28.542669381896985,11.579028274674698
2017-07-12 23:00:00,41.15020207571045,1.0,85.62869141535955,15.634491258543283,80.66706173481103,358.30003795727464,15.734971744424604,219.24087050070648,28.941906634887687,11.574427209808592
2017-07-13 00:00:00,41.25035383281802,1.0,85.54421944076596,15.615019300860707,79.64326175981931,357.4531934194246,7.754383969791509,199.08424984368384,29.000815987072144,11.572305044515765
2017-07-13 01:00:00,40.33250896102942,1.0,85.03579109616143,15.673894535283075,63.06857209972863,357.56953244194995,9.915196986656644,182.1681200525445,28.817882603298585,11.571093612733069
2017-07-13 02:00:00,36.44051883915366,1.0,82.16694764184975,15.410686640548208,48.81947086467308,357.30039958937897,11.312012060116553,174.26690695507386,28.42505144190693,11.561826497284109
2017-07-13 03:00:00,32.51968858370419,1.0,78.69710224601849,14.543295502320584,48.69452297089409,358.12891329806405,4.634217230893953,193.8558975791743,27.113084197744627,11.546091666288305
2017-07-13 04:00:00,19.108587419973837,1.0,60.97394231747781,11.939197224459484,50.80953661517677,358.04392077713663,1.872504707719849,269.7111685249466,24.142122391541363,11.50836022271087
2017-07-13 05:00:00,2.107527621681395,1.0,6.768118914613719,3.183379003163836,71.8416267519614,358.63691121937137,2.007967156229962,289.78551536820424,22.14669897284585,11.432184191688512
